"Age","Income","LoanAmount","CreditScore","MonthsEmployed","NumCreditLines","InterestRate","LoanTerm","Education","EmploymentType","MaritalStatus","HasCoSigner","Default"
68,73269,225190,828,70,2,8.69,36,"Master's","Part-time","Divorced","No",0
32,73040,142894,491,114,3,3.81,48,"Bachelor's","Unemployed","Single","Yes",0
63,51148,233764,677,33,1,24.54,24,"PhD","Full-time","Single","No",0
32,34136,115654,362,15,1,23.12,36,"Bachelor's","Self-employed","Married","No",1
35,19108,68801,300,50,2,10.78,36,"PhD","Full-time","Single","Yes",0
47,55930,130830,692,65,3,12.55,36,"Bachelor's","Unemployed","Married","No",0
41,53799,56692,510,52,2,2.87,36,"PhD","Full-time","Divorced","No",0
58,28356,227337,583,1,2,14.14,36,"High School","Self-employed","Divorced","Yes",1
57,138389,184864,611,89,4,16.43,12,"PhD","Unemployed","Divorced","No",0
54,129608,152248,683,118,4,14.19,48,"High School","Part-time","Married","No",0
65,25960,223091,829,10,3,23.6,24,"Bachelor's","Self-employed","Married","No",0
46,144544,22735,804,98,4,11.35,48,"High School","Part-time","Married","Yes",0
41,78655,152410,420,115,1,23.18,24,"Master's","Part-time","Divorced","No",0
32,146639,55492,750,14,4,10.35,24,"High School","Part-time","Married","No",0
24,69905,148167,327,82,1,7.18,12,"Bachelor's","Unemployed","Divorced","Yes",0
50,49243,220135,393,111,3,7.52,24,"High School","Full-time","Married","Yes",0
63,104263,64874,709,24,4,8.35,36,"High School","Part-time","Divorced","Yes",0
22,115926,215746,502,32,2,10.07,24,"PhD","Self-employed","Divorced","Yes",1
39,63700,128148,540,62,1,19.2,12,"PhD","Part-time","Divorced","Yes",0
69,146507,240889,759,65,1,7.75,36,"PhD","Self-employed","Divorced","No",0
66,119413,235023,425,46,1,18.98,12,"High School","Full-time","Married","Yes",0
62,99499,82976,718,58,4,14.79,24,"Master's","Unemployed","Divorced","Yes",0
20,64404,224161,455,112,1,23.94,12,"Master's","Full-time","Single","Yes",0
36,91809,220050,419,117,2,17.57,24,"Bachelor's","Full-time","Single","No",0
40,68034,72364,594,40,4,10.85,36,"High School","Part-time","Divorced","Yes",0
38,29799,128840,806,117,2,9.72,24,"High School","Part-time","Single","Yes",0
46,87218,33030,839,101,2,14.53,12,"Master's","Self-employed","Married","No",0
31,128325,116430,301,59,1,8.87,36,"PhD","Self-employed","Divorced","No",0
47,46962,230127,475,116,2,14.59,12,"Bachelor's","Part-time","Married","Yes",0
53,133209,226144,340,116,4,13.95,36,"High School","Unemployed","Married","No",0
62,112434,220698,439,84,1,10.87,24,"Bachelor's","Self-employed","Single","No",0
25,31268,112171,404,63,3,23.28,60,"Master's","Full-time","Married","Yes",0
67,47091,70385,394,79,3,20.38,24,"Master's","Full-time","Single","Yes",0
33,43089,15076,315,68,1,11.59,36,"PhD","Unemployed","Divorced","Yes",0
59,78301,15979,303,31,2,20,12,"PhD","Full-time","Divorced","No",1
56,88880,249337,566,72,4,21.47,24,"PhD","Full-time","Married","No",0
55,77279,117361,693,65,1,13.38,60,"High School","Self-employed","Single","No",0
37,25964,23979,462,35,4,3.35,24,"Bachelor's","Unemployed","Married","No",0
23,76138,76188,618,25,4,11.3,12,"High School","Self-employed","Divorced","No",1
62,39228,237476,739,105,2,22.3,12,"Bachelor's","Part-time","Divorced","Yes",0
18,59794,240736,393,18,1,14.06,12,"Master's","Full-time","Divorced","Yes",0
61,126807,88161,446,2,1,4.54,36,"High School","Full-time","Divorced","No",0
19,44750,111703,664,4,2,8.38,60,"PhD","Self-employed","Single","No",0
46,65117,32206,631,59,1,10.35,36,"High School","Full-time","Single","No",0
66,65905,167214,693,12,2,17.93,48,"PhD","Full-time","Divorced","No",1
39,149180,63705,672,116,2,20.25,36,"PhD","Unemployed","Single","No",0
44,77217,158600,703,73,4,13.98,60,"Master's","Part-time","Single","No",0
59,23129,83974,338,72,3,20.77,12,"High School","Self-employed","Single","Yes",0
29,67892,142122,357,113,2,8.76,24,"Master's","Full-time","Married","No",0
55,70338,183967,612,3,2,5.73,36,"High School","Full-time","Married","No",0
25,22551,87912,626,47,4,23.43,48,"PhD","Self-employed","Single","Yes",0
55,53184,27702,802,114,4,15.53,60,"PhD","Full-time","Divorced","Yes",0
69,90087,102962,306,47,4,2.03,60,"PhD","Self-employed","Married","No",0
36,30834,154579,488,7,1,2.54,48,"PhD","Full-time","Divorced","No",1
22,119130,103835,584,13,4,15.53,48,"High School","Unemployed","Divorced","No",0
64,136997,42925,796,108,2,11.9,36,"Bachelor's","Part-time","Single","No",0
22,100070,220404,473,68,4,11.36,12,"PhD","Part-time","Married","Yes",0
59,149551,73014,479,47,3,2.78,24,"PhD","Self-employed","Divorced","No",0
59,90914,31267,396,61,1,6.54,48,"Master's","Unemployed","Single","Yes",0
34,115817,199069,589,47,1,5.88,24,"PhD","Unemployed","Married","No",0
62,88271,92680,705,95,2,24.01,48,"Master's","Full-time","Married","No",0
33,25711,122511,663,119,2,8.8,60,"Bachelor's","Self-employed","Divorced","No",0
41,47136,35762,601,2,3,13.55,36,"Bachelor's","Unemployed","Married","No",1
63,55485,111032,789,69,3,14.13,48,"High School","Full-time","Single","Yes",0
60,99088,111296,441,84,2,18.89,60,"Master's","Self-employed","Single","No",0
68,90932,144639,801,106,1,12.46,48,"Bachelor's","Self-employed","Divorced","Yes",0
21,30944,59960,535,5,2,4.03,48,"High School","Self-employed","Divorced","Yes",0
67,101523,36193,570,90,4,17.56,48,"Bachelor's","Full-time","Divorced","No",0
34,49690,162401,553,70,3,18.72,48,"Bachelor's","Part-time","Married","No",1
58,30605,62185,844,105,4,9.33,36,"High School","Part-time","Divorced","Yes",0
39,86403,240801,442,81,4,20.23,12,"PhD","Full-time","Single","No",1
39,81113,222319,613,0,1,24.15,48,"High School","Self-employed","Married","Yes",0
62,73713,111582,796,46,1,8.73,60,"High School","Unemployed","Single","Yes",0
66,133470,214216,512,29,2,18.75,36,"Bachelor's","Unemployed","Divorced","No",0
37,108934,187698,826,70,4,18.22,36,"High School","Full-time","Divorced","Yes",0
25,85294,238622,844,24,1,8.31,36,"High School","Full-time","Divorced","Yes",0
54,19921,171662,668,12,4,8.16,24,"Master's","Unemployed","Single","No",0
50,130946,43413,733,86,4,3.16,36,"Bachelor's","Self-employed","Married","No",0
35,33526,5684,630,31,2,8.82,36,"PhD","Part-time","Single","No",0
38,130929,226544,378,64,1,16.89,12,"PhD","Full-time","Married","No",0
34,20154,130761,661,101,3,24.25,24,"PhD","Full-time","Single","No",0
60,71204,177749,600,83,3,22.7,60,"PhD","Part-time","Divorced","No",0
67,91218,98254,709,30,2,21.2,60,"Bachelor's","Part-time","Single","No",0
52,29610,151443,778,1,4,15.6,24,"PhD","Part-time","Single","No",0
27,140719,5183,324,14,4,22.6,12,"PhD","Full-time","Single","Yes",0
46,111515,231737,578,18,3,3.56,12,"Master's","Part-time","Single","No",0
57,60071,197780,731,76,4,18.56,24,"PhD","Part-time","Married","Yes",0
24,102594,50444,525,46,4,12.2,48,"Bachelor's","Self-employed","Married","Yes",0
39,88987,109591,665,27,1,19.47,12,"Master's","Unemployed","Divorced","Yes",0
25,80344,200775,391,9,3,24.17,24,"Master's","Part-time","Single","No",0
66,17936,77320,535,30,3,8.09,24,"PhD","Part-time","Married","Yes",0
22,121132,155433,615,111,2,9.53,24,"Master's","Self-employed","Married","Yes",0
51,35641,39239,829,37,1,17.2,24,"Master's","Full-time","Single","Yes",0
38,57983,5462,364,107,4,19,24,"Bachelor's","Self-employed","Divorced","Yes",1
58,21003,23268,479,58,2,15.36,24,"PhD","Part-time","Single","No",0
51,38123,34090,488,74,4,4.69,60,"PhD","Self-employed","Divorced","No",0
62,69539,128385,341,52,3,23.47,12,"High School","Full-time","Single","No",0
61,68049,123230,343,105,1,5.12,24,"Master's","Self-employed","Married","Yes",0
25,48864,90504,780,13,2,5.66,12,"Bachelor's","Full-time","Married","Yes",0
38,53670,106217,719,86,2,16.38,60,"Bachelor's","Full-time","Divorced","No",0
57,127428,33379,597,78,4,20.61,36,"PhD","Full-time","Single","Yes",0
37,81923,74854,305,57,1,9.96,60,"Master's","Full-time","Single","No",0
49,136355,152758,530,47,1,11.56,60,"Bachelor's","Self-employed","Married","No",0
30,34030,20986,726,65,2,19.16,36,"High School","Part-time","Divorced","Yes",0
53,81267,110352,732,5,1,24.25,36,"Bachelor's","Full-time","Single","No",0
69,106907,209992,456,106,3,10.68,36,"Master's","Full-time","Single","Yes",0
22,38558,218137,479,17,4,22.86,60,"Bachelor's","Unemployed","Single","No",1
66,118664,69812,586,73,1,13.71,24,"Master's","Full-time","Married","Yes",0
19,60861,29648,515,52,2,3.28,48,"PhD","Part-time","Married","Yes",0
26,47491,144775,511,14,4,24.87,12,"High School","Self-employed","Married","Yes",1
30,146439,104577,448,29,3,3.75,12,"High School","Unemployed","Divorced","No",0
27,79401,12490,830,10,2,9.4,60,"High School","Full-time","Married","No",0
57,68513,85798,847,23,3,16.41,36,"High School","Self-employed","Single","Yes",0
46,143929,58269,561,62,3,13.21,36,"PhD","Unemployed","Married","No",0
35,135544,98366,797,41,3,20.55,24,"Bachelor's","Full-time","Divorced","Yes",0
40,130612,53234,539,18,3,12.83,60,"Master's","Self-employed","Single","No",0
51,84799,228689,441,82,2,15.34,24,"Bachelor's","Self-employed","Single","No",0
58,130663,45207,645,6,2,14.18,24,"High School","Full-time","Single","Yes",0
24,37839,159731,551,76,4,2.88,36,"Master's","Self-employed","Married","Yes",0
40,147657,195628,576,48,1,2.2,48,"Bachelor's","Unemployed","Single","No",0
60,26025,219961,696,32,4,7.16,36,"Bachelor's","Self-employed","Single","Yes",1
33,65024,19376,562,59,1,18.05,12,"PhD","Self-employed","Single","No",0
41,121387,116402,670,7,1,14.92,36,"High School","Part-time","Single","No",0
36,19824,111890,841,68,3,22.43,48,"High School","Part-time","Divorced","No",0
52,54242,191950,404,28,3,23.9,12,"High School","Part-time","Divorced","No",1
61,26526,106023,511,82,3,7.19,36,"PhD","Self-employed","Married","Yes",0
37,29340,200312,479,112,3,18.48,12,"Bachelor's","Unemployed","Married","No",0
67,148767,10258,331,73,3,7.59,36,"Bachelor's","Part-time","Divorced","Yes",0
40,127376,239348,439,29,1,18.75,12,"Bachelor's","Full-time","Divorced","No",0
24,30333,138353,813,67,3,18.42,36,"High School","Unemployed","Divorced","Yes",0
57,147976,248354,692,76,4,19.57,24,"Bachelor's","Full-time","Single","Yes",0
31,89224,172573,377,42,3,21.47,24,"Bachelor's","Unemployed","Married","No",0
43,79254,222569,405,96,1,7.16,60,"Bachelor's","Full-time","Divorced","Yes",0
42,46034,248252,500,63,4,10.57,48,"PhD","Part-time","Single","Yes",0
25,35388,54409,328,83,4,14.55,12,"PhD","Unemployed","Married","Yes",0
34,119490,170007,604,89,2,12.27,36,"Master's","Part-time","Divorced","Yes",0
41,82648,142615,714,58,4,21.48,12,"Bachelor's","Self-employed","Divorced","No",0
53,75619,38484,666,44,1,2.12,36,"Bachelor's","Unemployed","Divorced","No",0
20,49684,224950,458,35,1,16.86,12,"Bachelor's","Unemployed","Married","Yes",0
37,73029,60815,514,46,3,8.41,36,"High School","Part-time","Divorced","No",0
50,142343,211095,717,67,2,8.11,24,"PhD","Part-time","Divorced","No",0
20,110556,83562,461,45,1,15.43,12,"Bachelor's","Part-time","Divorced","Yes",0
32,112956,128053,487,6,1,24.82,60,"Bachelor's","Full-time","Married","No",1
68,70926,241104,335,82,4,4.47,12,"Bachelor's","Unemployed","Married","Yes",0
30,22968,97983,412,13,4,15.02,24,"Master's","Full-time","Married","Yes",0
43,72147,80615,373,67,4,15.62,36,"Master's","Unemployed","Single","Yes",0
26,39570,206431,816,105,2,19.65,60,"Master's","Part-time","Divorced","Yes",0
45,133913,45741,552,112,1,21.87,60,"Master's","Part-time","Single","No",0
57,66318,81798,695,56,1,19.98,36,"PhD","Unemployed","Single","No",0
42,114623,127737,306,21,4,4.55,36,"PhD","Unemployed","Single","Yes",0
29,52568,158435,474,70,4,6.09,60,"PhD","Full-time","Divorced","Yes",0
30,68804,73479,747,40,2,23.74,60,"High School","Part-time","Married","Yes",0
31,142061,96284,549,110,1,15.7,48,"Bachelor's","Part-time","Divorced","Yes",0
50,127736,151163,400,103,1,19.27,60,"Bachelor's","Unemployed","Single","Yes",0
61,75320,157458,748,19,1,24.46,12,"PhD","Unemployed","Divorced","No",0
21,72105,169806,695,106,3,17.28,24,"Master's","Unemployed","Single","Yes",0
50,65078,50363,621,83,3,23.22,12,"Master's","Full-time","Married","Yes",0
39,133158,203638,532,6,4,23.73,36,"PhD","Full-time","Single","No",0
31,87631,144721,321,63,3,5.12,60,"Master's","Full-time","Married","Yes",0
69,96834,200573,684,90,4,19.7,36,"Bachelor's","Part-time","Divorced","Yes",0
68,34578,41128,635,51,2,15.58,36,"Bachelor's","Full-time","Divorced","No",0
31,36311,124270,599,15,2,2.24,36,"High School","Unemployed","Divorced","Yes",1
19,79608,65801,668,100,2,13.44,12,"High School","Full-time","Divorced","No",0
50,55530,117725,319,71,3,14.22,12,"Master's","Unemployed","Single","No",0
29,74948,129598,839,27,1,19.15,60,"Master's","Full-time","Married","Yes",0
45,91802,60428,433,77,2,17.37,24,"High School","Full-time","Married","Yes",0
63,38038,154926,714,43,4,18.97,36,"High School","Self-employed","Divorced","Yes",0
50,33414,139125,372,101,2,18.64,24,"Master's","Full-time","Single","Yes",0
47,17125,181970,327,104,4,4.67,48,"PhD","Self-employed","Single","Yes",0
68,92595,45894,750,9,2,14.16,12,"Master's","Full-time","Single","Yes",0
37,130088,200831,351,55,3,11.25,24,"Bachelor's","Unemployed","Single","No",0
19,136782,64199,561,43,1,14.32,48,"High School","Part-time","Married","Yes",0
57,84725,210424,361,81,1,11.26,12,"High School","Part-time","Single","Yes",0
64,115790,70107,526,13,1,2.85,24,"PhD","Unemployed","Divorced","No",0
66,143331,43684,766,35,4,15.73,48,"PhD","Part-time","Married","No",0
30,98618,170498,383,10,3,10.35,12,"PhD","Part-time","Divorced","No",0
34,74212,173399,648,103,3,20.75,60,"High School","Self-employed","Single","No",0
20,20595,42841,579,99,3,21.56,48,"Bachelor's","Self-employed","Divorced","Yes",0
68,60505,32700,399,43,4,15.6,24,"High School","Unemployed","Divorced","Yes",0
61,55177,163218,422,15,4,6.38,60,"Bachelor's","Full-time","Single","Yes",0
39,37574,79569,443,101,3,20.31,60,"Master's","Full-time","Single","No",0
24,56225,180423,659,69,1,16.53,60,"Master's","Part-time","Married","Yes",0
50,24427,231706,624,84,3,20.24,36,"Master's","Unemployed","Single","Yes",0
32,142699,102522,431,50,3,21.81,12,"Bachelor's","Part-time","Married","No",1
62,138143,63052,711,92,4,3.23,36,"Bachelor's","Part-time","Single","No",0
43,33029,227205,343,1,4,6.46,24,"PhD","Self-employed","Married","Yes",0
45,46971,241047,353,106,3,18.03,36,"Master's","Self-employed","Married","No",0
34,62129,21775,504,47,2,22.43,24,"PhD","Unemployed","Divorced","No",0
36,85001,46662,768,65,4,5.5,36,"PhD","Part-time","Married","No",0
20,144065,126306,600,28,3,16.56,36,"Bachelor's","Full-time","Divorced","Yes",0
37,121784,192936,661,4,1,12.3,36,"Master's","Part-time","Married","No",0
43,53054,140937,510,112,4,14.78,48,"Bachelor's","Self-employed","Single","Yes",0
26,119145,27017,524,44,4,5.73,12,"Bachelor's","Part-time","Married","Yes",0
34,25104,117393,599,103,4,16.37,60,"High School","Part-time","Single","No",0
61,124736,22590,808,41,1,2.28,24,"Master's","Part-time","Single","Yes",0
46,79209,243965,759,56,2,8.57,36,"PhD","Full-time","Single","No",0
57,17136,6914,490,38,4,14.62,24,"Master's","Part-time","Single","Yes",0
53,123224,164064,490,31,4,22.2,48,"PhD","Full-time","Single","No",0
36,130817,120260,422,68,2,3.83,12,"Master's","Full-time","Divorced","Yes",0
39,146337,59143,400,62,1,17.55,12,"PhD","Full-time","Single","No",0
22,124187,8297,418,36,3,9.26,60,"Master's","Self-employed","Married","No",1
44,57202,244921,460,10,1,15.26,24,"PhD","Part-time","Divorced","No",0
58,90895,198156,682,59,4,23.82,24,"PhD","Full-time","Married","Yes",0
45,146125,228741,303,109,4,10.92,12,"Master's","Part-time","Married","No",0
50,117089,143283,476,52,2,3.57,48,"Master's","Unemployed","Divorced","No",0
48,24884,158148,719,58,1,21.76,48,"PhD","Self-employed","Married","Yes",0
36,47001,41387,572,109,3,3.08,24,"Bachelor's","Self-employed","Married","No",0
18,147012,72345,605,72,4,23.43,24,"Master's","Full-time","Single","No",0
51,106457,231136,746,119,3,19.84,24,"PhD","Unemployed","Divorced","Yes",0
63,102354,97068,840,10,2,21.13,36,"Bachelor's","Unemployed","Married","No",0
28,107304,24871,846,27,1,11.75,48,"Master's","Self-employed","Married","No",0
37,35978,128119,808,118,3,11.96,12,"Bachelor's","Part-time","Divorced","No",0
64,92041,71776,806,17,2,8.6,60,"High School","Unemployed","Single","Yes",0
63,89502,27814,796,0,1,19.93,36,"Master's","Part-time","Divorced","Yes",0
65,75448,190337,631,78,4,15.99,24,"High School","Unemployed","Divorced","No",0
50,66107,219615,468,35,3,3.69,36,"Master's","Unemployed","Divorced","Yes",0
36,52925,11723,747,35,4,7.67,12,"Master's","Self-employed","Married","Yes",0
43,79415,68540,460,104,1,13.48,48,"PhD","Full-time","Single","Yes",0
48,51468,156538,373,53,1,20.85,24,"High School","Part-time","Divorced","No",0
60,118203,132749,335,15,1,4.13,24,"High School","Self-employed","Single","Yes",0
67,146231,67678,520,78,3,6.76,24,"Master's","Full-time","Divorced","Yes",0
54,28324,173471,701,65,2,18.73,60,"High School","Part-time","Single","Yes",0
28,144811,61374,359,40,4,14.26,12,"PhD","Full-time","Married","Yes",0
42,49356,224500,731,43,4,16.52,48,"Master's","Full-time","Divorced","Yes",0
27,117871,176200,523,75,1,19.79,48,"High School","Full-time","Married","No",0
34,19981,118268,797,117,1,13.95,48,"Bachelor's","Part-time","Single","No",0
49,67800,32541,362,71,1,10.84,12,"PhD","Unemployed","Single","Yes",0
43,28680,52923,606,64,1,2.06,24,"Master's","Self-employed","Married","No",0
58,100134,7428,457,37,3,15.56,36,"Bachelor's","Full-time","Married","Yes",0
30,99273,157640,304,37,1,6.6,12,"PhD","Part-time","Married","Yes",0
43,82086,225577,614,70,1,14.15,48,"High School","Full-time","Married","Yes",0
27,146214,54068,755,86,3,23.77,12,"PhD","Unemployed","Single","Yes",0
63,103050,65178,672,108,1,14.4,36,"PhD","Full-time","Single","Yes",0
69,68027,197550,841,90,3,7.8,60,"Master's","Full-time","Divorced","Yes",0
49,33672,44357,544,11,1,4.03,48,"High School","Full-time","Divorced","Yes",0
30,65206,92823,520,78,2,3.85,24,"PhD","Unemployed","Single","Yes",0
59,110702,27510,603,78,1,23.42,12,"Bachelor's","Unemployed","Divorced","No",0
41,77459,233591,728,112,1,14.35,24,"Bachelor's","Self-employed","Divorced","Yes",0
22,69878,94619,687,58,3,21.1,60,"PhD","Unemployed","Single","Yes",0
52,130200,185042,709,75,1,2.3,12,"High School","Full-time","Married","Yes",0
